id,property_number,item_description,account_code,account_name,fund_source,unit_cost,acquisition_date,office_id
621,0-07-05.140-0054-000,"Brand: Lehavot, Model: WCK-16Manually Operated, (fire suppression)",1.06.05.140.00,"Technical and Scientific Equipment",07,868520.00,0000-00-00,
764,0-07-05.140-0055-000,"AGILENT- Model: CARY 60) SN: MY22419237 w/ desktop, (Acer Veriton X4680G)
SIN: DTVVTSP0092160152E3000, colored
Printer (Canon Pixma) SN: KNUJ13014. AVR
(HOSSONI) SN: Q0301431, UPS
(SOCOMEC) SN: 2121400141",1.06.05.140.00,"Technical and Scientific Equipment",07,917000.00,0000-00-00,
766,0-07-05.140-0056-000,"Bioevopeak - Model: CC-J3A SN: BEPKJ230228001; LED display; magnification: 3 times; max count: 9,999; 220V; 50Hz",1.06.05.140.00,"Technical and Scientific Equipment",07,69995.00,0000-00-00,
767,0-07-05.140-0057-000,"Bioevopeak - Model: DOF-H250-B SN: BEPLY230228001; Capacity: 252L; Temperature range: 10-300C; Shelves: 3/10; 220V; 50/60Hz",1.06.05.140.00,"Technical and Scientific Equipment",07,154500.00,0000-00-00,
354,2000-07-05.140-0001-000,"5 pcs per set 50 kg per set",1.06.05.140.00,"Technical and Scientific Equipment",07,750000.00,2000-02-22,
70,2021-07-05.140-0001-000,"with Power Factor Load Bank & PC; Brand: TecQuipment; Model: PSL30",1.06.05.140.00,"Technical and Scientific Equipment",07,20250000.00,2021-06-21,
71,2021-07-05.140-0002-000,"Brand: TecQuipment; Model: PSA10",1.06.05.140.00,"Technical and Scientific Equipment",07,1250000.00,2021-06-21,
4295,2025-07-05.140-0001-000,"5/2-way single solenoid valve
5/2-way double solenoid valve",1.06.05.140.00,"Technical and Scientific Equipment",07,350000.00,,
4296,2025-07-05.140-0002-000,"1. Air Ducting for Stainless Steel Kitchen Hood-1850mmL x 1000mmW x 600mmH",1.06.05.140.00,"Technical and Scientific Equipment",07,369634.00,,
4297,2025-07-05.140-0003-000,"5 pcs per set 50 kg per set",1.06.05.140.00,"Technical and Scientific Equipment",07,750000.00,,
4298,2025-07-05.140-0004-000,"Heavy Duty Dimensions 15 x 15 stand alone",1.06.05.140.00,"Technical and Scientific Equipment",07,75000.00,,
4299,2025-07-05.140-0005-000,"three single-phase transformers; One three-phase transformer; Resistive, inductive and capacitive loads; Fixed ratio delta star transformer; Overcurrent protection relay; with Transformer Trainer (TECQUIPMENT Model: PSL20 SN: TQ375452-001) Modular Power System Hub (TECQUIPMENT Model: PSLHB SN: TQ379549-001)",1.06.05.140.00,"Technical and Scientific Equipment",07,24980000.00,,
4308,2025-07-05.140-0006-000,"with Accessories, Probe Kit, CTX Interchangeable Load Cell and Desktop PC (Lenovo) Intel Core i5 SN: PC2EA6WL; Lenovo Thinkvision SN: 1S62AEKAR2WWVNA5ZFCK, Power Supply Santak AVR, Santak UPS",1.06.05.140.00,"Technical and Scientific Equipment",07,1395000.00,,
4310,2025-07-05.140-0007-000,"Biobase, Model: FH100, SN: FH10EEII230200007A",1.06.05.140.00,"Technical and Scientific Equipment",07,254603.00,,
4311,2025-07-05.140-0008-000,"Biobase, Model: FH100, SN: FH10EII230200011A",1.06.05.140.00,"Technical and Scientific Equipment",07,254603.00,,
284,0-01-05.990-0001-000,"Japan, circular FW 30; 3 phase;with pedestal and wheels",1.06.05.990.00,"Other Machinery and Equipment",01,50000.00,0000-00-00,
613,0-01-05.990-0002-000,"Silent Type, 500KVA/400KW Standby Power ; Diesel Engine Model: QSZ13-G3; Engine S/N: 93947608; Generator Model: LSC500S3-6 (LEES); SN: 202312091",1.06.05.990.00,"Other Machinery and Equipment",01,2650000.00,0000-00-00,
868,0-01-05.990-0003-000,"VELP SCIENTIFICA - OXITEST SN: 708681(F30900248) with complete accessories includes.
*1 unit One Software compatible with main equipment USB cable 1.8mt with filter
*6 pc Sample Holders
*4 pcs Spacers
*1 High Temperature Sealing Grease O-Ring 3475 viton(DELTA OHM- Senseca HD2307.0 SN: 24013991
*1 pc IQ/OQ Manual
*1 set Complete Calibration Temperature Kit- A00000360
*1 unit AVR w/ slots for both PC & Equipment- STAVOL Model: ST-15000VA SN: S0404407; 15KVA
*1 tank O2 Tank (Purity= 5.0 grade, >20lbs capacity
*1 tank O2 Tank Regulator (Dual stage, capable of 0 to 8 bar pressure
*1 set PC with Printer- Intel Pentium Gold (HIP Tower Case) ACER Monitor SN: MMV0CSP001347028404HA1; Printer EPSON L14150 SN: X6QU062743",1.06.05.990.00,"Other Machinery and Equipment",01,2368782.00,0000-00-00,
4119,2001-01-05.990-0001-000,USA,1.06.05.990.00,"Other Machinery and Equipment",01,200000.00,2001-04-04,
3959,2025-01-05.990-0001-000,"Model:lg-650; S/N:0482",1.06.05.990.00,"Other Machinery and Equipment",01,136000.00,,
4107,2025-01-05.990-0002-000,"Reconditioned; single state; HD Engine Drive 5HP (Mitsubishi)",1.06.05.990.00,"Other Machinery and Equipment",01,145000.00,,
4108,2025-01-05.990-0003-000,"3HP M-IM525B SN:16213 (Taiwan)",1.06.05.990.00,"Other Machinery and Equipment",01,90000.00,,
4109,2025-01-05.990-0004-000,"Reconditioned; 2 HP; 190 rpm",1.06.05.990.00,"Other Machinery and Equipment",01,70000.00,,
4110,2025-01-05.990-0005-000,"Reconditioned; 2 HP; 190 rpm",1.06.05.990.00,"Other Machinery and Equipment",01,70000.00,,
4111,2025-01-05.990-0006-000,"Reconditioned; with Hanger; 5 tons cap.",1.06.05.990.00,"Other Machinery and Equipment",01,65000.00,,
4112,2025-01-05.990-0007-000,"Box & Pan; 8ft. (Lamaco)",1.06.05.990.00,"Other Machinery and Equipment",01,825000.00,,
4113,2025-01-05.990-0008-000,"Diesel Engine Japan",1.06.05.990.00,"Other Machinery and Equipment",01,145000.00,,
4114,2025-01-05.990-0009-000,"Limit Gauge",1.06.05.990.00,"Other Machinery and Equipment",01,80000.00,,
4115,2025-01-05.990-0010-000,"manually operated (for bending & pressing machine)",1.06.05.990.00,"Other Machinery and Equipment",01,130000.00,,
4116,2025-01-05.990-0011-000,"Direct Reading USA",1.06.05.990.00,"Other Machinery and Equipment",01,90000.00,,
4117,2025-01-05.990-0012-000,"Cooling System Master Kit",1.06.05.990.00,"Other Machinery and Equipment",01,150000.00,,
4118,2025-01-05.990-0013-000,Chatillon,1.06.05.990.00,"Other Machinery and Equipment",01,65000.00,,
4120,2025-01-05.990-0014-000,"Electro-Mechanical Rotary",1.06.05.990.00,"Other Machinery and Equipment",01,225000.00,,
4121,2025-01-05.990-0015-000,"B-310; 300 amps.; Japan (Daiden)",1.06.05.990.00,"Other Machinery and Equipment",01,69950.00,,
4122,2025-01-05.990-0016-000,"Heavy duty; 75 amp.; wheel type; Italy (TELWIN)",1.06.05.990.00,"Other Machinery and Equipment",01,79000.00,,
4123,2025-01-05.990-0017-000,"75 amp; wheel type; Italy (TELWIN)",1.06.05.990.00,"Other Machinery and Equipment",01,79000.00,,
4136,2025-01-05.990-0018-000,"with tank; 2 deck; 4 baking pan",1.06.05.990.00,"Other Machinery and Equipment",01,60000.00,,
4137,2025-01-05.990-0019-000,(XK-ZLZR1),1.06.05.990.00,"Other Machinery and Equipment",01,550000.00,,
4138,2025-01-05.990-0020-000,(UsewIndia),1.06.05.990.00,"Other Machinery and Equipment",01,175000.00,,
4139,2025-01-05.990-0021-000,"Scientech SN: 10181810 with 1 unit Motorized Antenna Unit; SCIENCETECH 2261A; SN: 1018487",1.06.05.990.00,"Other Machinery and Equipment",01,250000.00,,
4124,2026-01-05.990-0001-000,"Brand: Gratten; Model: ATF20B; SN: AXH1607000566",1.06.05.990.00,"Other Machinery and Equipment",01,55000.00,2026-04-13,
4125,2026-01-05.990-0002-000,"for rotating Electric Machines; DL: 10280; SN: 1201317.6",1.06.05.990.00,"Other Machinery and Equipment",01,657000.00,2026-04-13,
4126,2026-01-05.990-0003-000,"Origin: Italy; DL 100616; SN: 1301236.2",1.06.05.990.00,"Other Machinery and Equipment",01,464000.00,2026-04-13,
4127,2026-01-05.990-0004-000,"Origin: Italy; DL 10060N; SN: 1303798.6",1.06.05.990.00,"Other Machinery and Equipment",01,342000.00,2026-04-13,
4128,2026-01-05.990-0005-000,"Origin: Italy; DL 10283; SN: 1303276.20",1.06.05.990.00,"Other Machinery and Equipment",01,217500.00,2026-04-13,
4129,2026-01-05.990-0006-000,"Origin: Italy DL 10100; SN: 1601301.1",1.06.05.990.00,"Other Machinery and Equipment",01,76000.00,2026-04-13,
4130,2026-01-05.990-0007-000,"Origin: Italy: DL: 10125; SN: 1500742.3.",1.06.05.990.00,"Other Machinery and Equipment",01,190500.00,2026-04-13,
4131,2026-01-05.990-0008-000,"Origin: Italy: DL 10285; SN:1201322.5",1.06.05.990.00,"Other Machinery and Equipment",01,60000.00,2026-04-13,
4132,2026-01-05.990-0009-000,"Origin: Italy: DL 10300A; SN: 1401230.11",1.06.05.990.00,"Other Machinery and Equipment",01,326500.00,2026-04-13,
4133,2026-01-05.990-0010-000,"Origin: Italy",1.06.05.990.00,"Other Machinery and Equipment",01,127500.00,2026-04-13,
4134,2026-01-05.990-0011-000,"Origin: Italy: DL 10310; SN 1201323.28",1.06.05.990.00,"Other Machinery and Equipment",01,58000.00,2026-04-13,
4135,2026-01-05.990-0012-000,"Origin: Italy: DL 10050; SN: 1203954.4",1.06.05.990.00,"Other Machinery and Equipment",01,421500.00,2026-04-13,
176,0-05-05.990-0001-000,"rotor shaft assembly",1.06.05.990.00,"Other Machinery and Equipment",05,99000.00,0000-00-00,
177,0-05-05.990-0002-000,"18 KVA; Phase 1? RPM-1800 Cont.; 220/110V; 3 cylinder; Air cool, Model: PCL164F SN: 05021/01",1.06.05.990.00,"Other Machinery and Equipment",05,480000.00,0000-00-00,
178,0-05-05.990-0003-000,"50 tons cap blue; SN: 1122",1.06.05.990.00,"Other Machinery and Equipment",05,385000.00,0000-00-00,
214,0-05-05.990-0004-000,"High speed, JUKI brand 1/3HP SN: 16030005",1.06.05.990.00,"Other Machinery and Equipment",05,53500.00,0000-00-00,
599,0-05-05.990-0005-000,"BRAND: Wurkton, Model: BL6230, Heavy Duty (GAP Bed Lathe) 305mm Swing over bed, SN: 0480",1.06.05.990.00,"Other Machinery and Equipment",05,345000.00,0000-00-00,
600,0-05-05.990-0006-000,"BRAND: Wurkton, Model: BL6230, Heavy Duty (GAP Bed Lathe) 305mm Swing over bed, SN: 0484",1.06.05.990.00,"Other Machinery and Equipment",05,345000.00,0000-00-00,
813,0-05-05.990-0007-000,"Motor Power- 5Hp 220V 3 phase 60 hrtz; Table area- 540mmx900mm; cutterhead dia 120mm; number of knives 4",1.06.05.990.00,"Other Machinery and Equipment",05,278000.00,0000-00-00,
814,0-05-05.990-0008-000,"with sliding table; Model: TC-14; Motor: 3 phase, 3 hp, 60hz, 220 volts; rated input power - 1200/1350 W; Blade- Circular saw 14"" dia 1""bore x 80-",1.06.05.990.00,"Other Machinery and Equipment",05,398000.00,0000-00-00,
815,0-05-05.990-0009-000,"CNC Laser Machine Model: ZGD-4060 SN: R2024012311",1.06.05.990.00,"Other Machinery and Equipment",05,680000.00,0000-00-00,
863,0-05-05.990-0010-000,"1200AT, 3P, 230V, 60Hz, 85kaic, bolt on MCCB type NEMA3R; GE",1.06.05.990.00,"Other Machinery and Equipment",05,105300.00,0000-00-00,
864,0-05-05.990-0011-000,"1200AT, 3P, 230V, 60Hz, 85kaic, bolt on MCCB type NEMA3R; GE",1.06.05.990.00,"Other Machinery and Equipment",05,105300.00,0000-00-00,
865,0-05-05.990-0012-000,"1200AT, 3P, 230V, 60Hz, 85kaic, bolt on MCCB type NEMA3R; GE",1.06.05.990.00,"Other Machinery and Equipment",05,222300.00,0000-00-00,
866,0-05-05.990-0013-000,"1200AT Main, 3P, 230V, 60Hz, Bolt on 3 branches (700AT 3P, 550AT 3P, 450AT 3P), NEMA3R",1.06.05.990.00,"Other Machinery and Equipment",05,52650.00,0000-00-00,
867,0-05-05.990-0014-000,"1200AT Main, 3P, 230V, 60Hz, Bolt on 3 branches (750AT 3P, 550AT 3P, 450AT 3P), NEMA3R",1.06.05.990.00,"Other Machinery and Equipment",05,52650.00,0000-00-00,
1136,0-05-05.990-0015-000,"15 tons; 10 meters- HOYOMA",1.06.05.990.00,"Other Machinery and Equipment",05,55000.00,0000-00-00,
1161,0-05-05.990-0016-000,"16"", with bumper, 1 m adjustable stainless tube, 13.5 m royal cord 3/4 hp, 220V 60 Cycles 175 RPM, 0.559kw/559 Watts; WILSON SN: 071624424",1.06.05.990.00,"Other Machinery and Equipment",05,65575.28,0000-00-00,
4140,2025-05-05.990-0001-000,"w/ 2 automatic voltage regulator; 60 KVA; SN: WH1473WA01 (Meidensha)",1.06.05.990.00,"Other Machinery and Equipment",05,485000.00,,
4141,2025-05-05.990-0002-000,"2"" diameter 100 meter",1.06.05.990.00,"Other Machinery and Equipment",05,70000.00,,
4142,2025-05-05.990-0003-000,"2 1/2 dia.; 100 meters",1.06.05.990.00,"Other Machinery and Equipment",05,85000.00,,
4143,2025-05-05.990-0004-000,"16"" w x 16"" h; complete w/ roller",1.06.05.990.00,"Other Machinery and Equipment",05,90000.00,,
4144,2025-05-05.990-0005-000,"2 stages; 15 HP engine (Japan)",1.06.05.990.00,"Other Machinery and Equipment",05,109000.00,,
4145,2025-05-05.990-0006-000,"Engineering; VCT-216; INDIA",1.06.05.990.00,"Other Machinery and Equipment",05,95000.00,,
4146,2025-05-05.990-0007-000,"5 tons cap.; Japan",1.06.05.990.00,"Other Machinery and Equipment",05,50000.00,,
4147,2025-05-05.990-0008-000,"3 HP; US (Sta-Rite) Model: C43L2EC15",1.06.05.990.00,"Other Machinery and Equipment",05,98000.00,,
4148,2025-05-05.990-0009-000,US,1.06.05.990.00,"Other Machinery and Equipment",05,55000.00,,
4149,2025-05-05.990-0010-000,"Compressed Air Breathing Aparatus",1.06.05.990.00,"Other Machinery and Equipment",05,75000.00,,
4150,2025-05-05.990-0011-000,"Screw Type",1.06.05.990.00,"Other Machinery and Equipment",05,60000.00,,
4151,2025-05-05.990-0012-000,"HD; 75 amps; wheel type; Italy (TELWIN)",1.06.05.990.00,"Other Machinery and Equipment",05,79000.00,,
4152,2025-05-05.990-0013-000,"HD; 75 amps; wheel type; Italy (TELWIN)",1.06.05.990.00,"Other Machinery and Equipment",05,79000.00,,
4153,2025-05-05.990-0014-000,Japan,1.06.05.990.00,"Other Machinery and Equipment",05,65000.00,,
4154,2025-05-05.990-0015-000,Japan,1.06.05.990.00,"Other Machinery and Equipment",05,78750.00,,
4155,2025-05-05.990-0016-000,"Shell Tube Type",1.06.05.990.00,"Other Machinery and Equipment",05,99000.00,,
4156,2025-05-05.990-0017-000,Reconditioned,1.06.05.990.00,"Other Machinery and Equipment",05,78000.00,,
4157,2025-05-05.990-0018-000,Big,1.06.05.990.00,"Other Machinery and Equipment",05,54000.00,,
4158,2025-05-05.990-0019-000,"Brand New; China",1.06.05.990.00,"Other Machinery and Equipment",05,224700.00,,
4159,2025-05-05.990-0020-000,"Marine Dial Indicator",1.06.05.990.00,"Other Machinery and Equipment",05,65000.00,,
4160,2025-05-05.990-0021-000,"Japan Model: BD-3WV; sn: 941291",1.06.05.990.00,"Other Machinery and Equipment",05,87500.00,,
4161,2025-05-05.990-0022-000,"Generator w/ Propeller Assembly",1.06.05.990.00,"Other Machinery and Equipment",05,63000.00,,
4162,2025-05-05.990-0023-000,"Air Inflator",1.06.05.990.00,"Other Machinery and Equipment",05,63000.00,,
4163,2025-05-05.990-0024-000,"CFC20; SN: PZ11068",1.06.05.990.00,"Other Machinery and Equipment",05,64500.00,,
4164,2025-05-05.990-0025-000,"# 200; 100; 80; 60; 40; 20; 10; 4",1.06.05.990.00,"Other Machinery and Equipment",05,150000.00,,
4165,2025-05-05.990-0026-000,"M: 8420V; 20mm; 3/4"" (Makita) Japan",1.06.05.990.00,"Other Machinery and Equipment",05,57550.00,,
4166,2025-05-05.990-0027-000,"body number: XX201307140; Model: FCEBH30B; Philippines",1.06.05.990.00,"Other Machinery and Equipment",05,89500.00,,
4167,2025-05-05.990-0028-000,"GLH130-40 SN: 1390933",1.06.05.990.00,"Other Machinery and Equipment",05,87500.00,,
4168,2025-05-05.990-0029-000,"GLH130-40 SN: 0112598",1.06.05.990.00,"Other Machinery and Equipment",05,87500.00,,
4169,2025-05-05.990-0030-000,"for server; EQUIPMENT 19""",1.06.05.990.00,"Other Machinery and Equipment",05,80000.00,,
4170,2025-05-05.990-0031-000,"M:DDL8700 Juki brand; Asahi Motor S/N: TH175821299",1.06.05.990.00,"Other Machinery and Equipment",05,50000.00,,
4171,2025-05-05.990-0032-000,"M:DDL8700 Juki brand; Asahi Motor S/N: TH160803760",1.06.05.990.00,"Other Machinery and Equipment",05,50000.00,,
4172,2025-05-05.990-0033-000,"K-200M;Once Through type SN: 161104301",1.06.05.990.00,"Other Machinery and Equipment",05,1088161.00,,
4173,2025-05-05.990-0034-000,"Yamaha Gig maker 18"" x 22"" bass Drum, 6.5"" x 14 Snare drum; 8"" x 10"" x 8"" x 12"" & 14"" x 14"" Tom tom; 14"" x 16"" Floor Tom",1.06.05.990.00,"Other Machinery and Equipment",05,64000.00,,
4174,2025-05-05.990-0035-000,"Oil Separator",1.06.05.990.00,"Other Machinery and Equipment",05,94080.00,,
4175,2025-05-05.990-0036-000,Purifier,1.06.05.990.00,"Other Machinery and Equipment",05,716800.00,,
4176,2025-05-05.990-0037-000,"KOTEN Triple Pole; Single Throw 1000Amps;",1.06.05.990.00,"Other Machinery and Equipment",05,77795.00,,
4177,2025-05-05.990-0038-000,"1/2"" to 2"" dia (Ridgid)",1.06.05.990.00,"Other Machinery and Equipment",05,90272.00,,
4178,2025-05-05.990-0039-000,"1200AT, 3P, 230V, 60Hz, 85kaic, bolt on MCCB type circuit; GE",1.06.05.990.00,"Other Machinery and Equipment",05,121680.00,,
4179,2025-05-05.990-0040-000,"beans to espresso in under a minute; create great tasting espresso in less than a minute; grind the beans right before extraction; interchangeable filters; dose control grinding; micro foam milk texturing; grind size dial; hands free operation  BREVILLE Model: BES870/E SN: 24-1218-073BES870",1.06.05.990.00,"Other Machinery and Equipment",05,68500.00,,
1186,0-06-05.990-0001-000,"50 meters per set with self-tensioner",1.06.05.990.00,"Other Machinery and Equipment",06,86860.00,0000-00-00,
4180,2025-07-05.990-0001-000,"Fujidenzo- Model: INR-825, SN: INR-82S221001865",1.06.05.990.00,"Other Machinery and Equipment",07,58272.00,,
756,0-05-07.010-0001-000,"2 units of fabricated wooden cabinet",1.06.07.010.00,"Furniture and Fixtures",05,55000.00,0000-00-00,
772,0-05-07.010-0002-000,"Materials: High quality galvanized steel sheet, surface is electro-sprayed by epoxy resin; Door panel: high quality galvanized steel with glass doors; Door handle: Stainless steel, with swivel rubber wheel; L102cmxH60cmxW53cm",1.06.07.010.00,"Furniture and Fixtures",05,59000.00,0000-00-00,
773,0-05-07.010-0003-000,"Materials: High quality galvanized steel sheet, surface is electro-sprayed by epoxy resin; Door panel: high quality galvanized steel with glass doors; Door handle: Stainless steel, with swivel rubber wheel; L145cmxH64cmxW56cm",1.06.07.010.00,"Furniture and Fixtures",05,88000.00,0000-00-00,
774,0-05-07.010-0004-000,"Materials: High quality galvanized steel sheet, surface is electro-sprayed by epoxy resin; Door panel: high quality galvanized steel with glass doors; Door handle: Stainless steel, with swivel rubber wheel; L153cmxH62cmxW43cm",1.06.07.010.00,"Furniture and Fixtures",05,71000.00,0000-00-00,
775,0-05-07.010-0005-000,"Materials: High quality galvanized steel sheet, surface is electro-sprayed by epoxy resin; Door panel: high quality galvanized steel with glass doors; Door handle: Stainless steel, with swivel rubber wheel; L100cmxH63cmxW57cm",1.06.07.010.00,"Furniture and Fixtures",05,64000.00,0000-00-00,
